Rbr.županije;Županija;Oznaka GROP;Grad/općina;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno birača;Glasovalo birača;Glasovalo birača (po listićima);Važeći listići;Nevažeći listići;DOMOVINSKI POKRET - DP;FOKUS;GRAĐANSKO-LIBERALNI SAVEZ - GLAS;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA STRANKA UMIROVLJENIKA - HSU, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS;MOST;"""PAVAO GROM - NEZAVISNA LISTA"" - ""PGnl"", DEMOKRATSKI HSS - DHSS, STRANKA UMIROVLJENIKA - SU";SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAČKA STRANKA - HSS;"STJEPAN KOŽIĆ - NEZAVISNA LISTA - SKNL, ""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";ŽIVI ZID
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;002;BIRAČKO MJESTO BR. 2 - BETER II;KUĆA JOSIPA KUFRINA;GORNJA PURGARIJA 9;56;40;40;40;0;2;21;0;7;1;1;4;4;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;003;BIRAČKO MJESTO BR. 3 - BETER III;KUĆA FRANJE KELEČIĆA;NOVO SELO OKIĆKO 14;167;95;95;92;3;16;12;0;23;3;3;28;7;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;004;BIRAČKO MJESTO BR. 4 - DONJA ZDENČINA I;DOM DVD;DONJA ZDENČINA;301;147;147;141;6;7;17;0;26;0;0;45;45;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;005;BIRAČKO MJESTO BR. 5 - DONJA ZDENČINA II;SLUŽBENE PROSTORIJE MO DONJA ZDENČINA U SKLOPU PROSTORA NK ZDENČINA;DONJA ZDENČINA, VLADIMIRA NAZORA 41;536;241;241;229;12;14;44;1;54;11;2;72;28;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;006;BIRAČKO MJESTO BR. 6 - GOLI VRH;DOM DVD GOLI VRH;GOLI VRH;223;108;108;105;3;16;11;2;16;1;0;32;26;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;007;BIRAČKO MJESTO BR. 7 - GORNJA ZDENČINA;DOM DVD;GORNJA ZDENČINA;127;83;83;81;2;7;3;0;22;1;0;29;17;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;008;BIRAČKO MJESTO BR. 8 - KLINČA SELA I;DRUŠTVENI DOM;KLINČA SELA;1023;403;403;393;10;31;61;1;100;20;0;122;57;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;009;BIRAČKO MJESTO BR. 9 - KLINČA SELA II;DRUŠTVENI DOM;KLINČA SELA;542;273;273;268;5;16;62;0;66;9;0;73;39;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;010;BIRAČKO MJESTO BR. 10 -  KLINČA SELA III;KUĆA NEVENKA HLEBETINE;TRŽIĆ 5;97;39;39;38;1;6;12;1;8;0;1;6;4;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;011;BIRAČKO MJESTO BR. 11- KUPINEC I;STARA ŠKOLA;KUPINEC;289;111;111;107;4;7;8;0;18;2;0;54;15;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;012;BIRAČKO MJESTO BR. 12 - KUPINEC II;NOVA ŠKOLA;KUPINEC;267;104;104;99;5;3;7;1;27;5;0;40;13;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;013;BIRAČKO MJESTO BR. 13 - KUPINEC III;KUĆA DRAŽENA GRADSKI;KUPINEC 198;105;54;54;53;1;2;9;0;9;10;0;12;9;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;014;BIRAČKO MJESTO BR. 14 - KUPINEC IV;KUĆA STJEPANA HORVATIĆA;KUPINEC 234;66;38;38;38;0;1;8;0;10;0;1;10;8;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;015;BIRAČKO MJESTO BR. 15- REPIŠĆE;DRUŠTVENI DOM;REPIŠĆE;311;160;160;157;3;7;11;2;39;3;3;61;28;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLINČA SELA;016;BIRAČKO MJESTO BR. 16- KOZLIKOVO;KUĆA RUDAR ŽELJKA;KOZLIKOVO 20;130;72;72;69;3;8;8;1;22;2;1;20;6;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;001;DONJA OBREŠKA;PUČKI DOM;DONJA OBREŠKA BB;94;67;67;66;1;3;0;1;7;0;1;29;23;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;002;GORNJA OBREŠKA;PUČKI DOM;GORNJA OBREŠKA BB;96;35;35;35;0;4;0;0;5;1;0;10;15;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;003;STARA MARČA;PUČKI DOM;STARA MARČA BB;121;56;56;51;5;7;0;0;14;1;0;6;22;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;004;BEŠLINEC;PUČKI DOM;BEŠLINEC BB;317;150;150;141;9;11;5;5;23;4;0;25;65;3
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;005;KRIŽCI;PUČKI DOM;KRIŽCI BB;177;87;87;85;2;8;2;0;16;3;0;27;27;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;006;ČEMERNICA LONJSKA;PUČKI DOM;ČEMERNICA LONJSKA BB;206;109;109;105;4;10;2;0;20;6;0;20;45;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;007;KLOŠTAR I;PUČKI DOM  (PRIZEMLJE);TRG SVETOG IVANA BB, KLOŠTAR IVANIĆ;789;307;307;287;20;43;7;3;59;24;2;68;66;15
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;008;KLOŠTAR II;PUČKI DOM ( 1 KAT);TRG SVETOG IVANA BB, KLOŠTAR IVANIĆ;1095;374;374;353;21;41;6;4;87;14;2;113;80;6
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;009;LIPOVEC LONJSKI;PUČKI DOM;LIPOVEC LONJSKI BB;287;157;157;145;12;13;2;2;41;4;0;33;50;0
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;010;ŠČAPOVEC;PUČKI DOM;ŠČAPOVEC BB;139;70;70;65;5;6;4;0;9;0;0;20;25;1
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;011;KLOŠTAR III;OSNOVNA ŠKOLA KLOŠTAR IVANIĆ;ŠKOLSKA 20, KLOŠTAR IVANIĆ;886;347;347;335;12;27;13;1;81;15;3;87;98;10
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;012;KLOŠTAR IV;OSNOVNA ŠKOLA KLOŠTAR IVANIĆ;ŠKOLSKA 20, KLOŠTAR IVANIĆ;472;139;139;128;11;10;3;1;42;5;1;34;28;4
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;013;PREDAVEC;PUČKI DOM;DUBRAVAČKA 37, PREDAVEC;204;79;79;75;4;13;2;1;12;3;0;19;23;2
01;ZAGREBAČKA ŽUPANIJA;općina;KLOŠTAR IVANIĆ;014;SOBOČANI;PUČKI DOM;GRANIČARSKA 15, SOBOČANI;428;141;141;132;9;7;1;0;33;10;1;34;41;5
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;001;BIRAČKO MJESTO BR.1 - BRLENIĆ;PROSTORIJE VATROGASNOG DOMA;BRLENIĆ;156;56;56;53;3;6;2;0;23;2;0;10;7;3
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;002;BIRAČKO MJESTO BR.2 - MIRKOPOLJE;"PROSTORIJE LU ""FAZAN""";MIRKOPOLJE 49;73;26;26;24;2;1;0;0;8;0;0;3;11;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;003;BIRAČKO MJESTO BR.3 - BREZARIĆ;KUĆA ŽUPANAC IVANA;BREZARIĆ 28;221;90;88;76;12;14;1;1;32;3;0;7;17;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;004;BIRAČKO MJESTO BR.4 - KRAŠIĆ I;PROSTORIJE VATROGASNOG DOMA KRAŠIĆ;KRAŠIĆ 69 B;260;100;100;99;1;12;1;0;32;2;0;18;29;5
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;005;BIRAČKO MJESTO BR.5 - KRAŠIĆ II;PROSTORIJE OPĆINE KRAŠIĆ;KRAŠIĆ 101;288;100;100;90;10;14;0;0;40;2;0;6;28;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;006;BIRAČKO MJESTO BR.6 - HRŽENIK;KUĆA PETKOVIĆ IVANA;HRŽENIK 33;126;48;48;46;2;9;0;0;18;0;0;3;13;3
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;007;BIRAČKO MJESTO BR.7 - PRIBIĆ;KUĆA TUŠETIĆ DAVORA;PRIBIĆ 86A;206;61;61;59;2;9;1;0;25;1;0;9;13;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;008;BIRAČKO MJESTO BR.8 - PUŠKAROV JARAK;PROSTORIJE DRUŠTVENOG DOMA, PUŠKAROV JARAK;PUŠKAROV JARAK;213;75;75;70;5;17;2;0;22;3;1;15;8;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;009;BIRAČKO MJESTO BR.9 - PRIBIĆ CRKVENI;PROSTORIJE MJESNOG ODBORA PRIBIĆ;PRIBIĆ CRKVENI 28 C;344;77;77;72;5;9;1;0;25;3;0;16;18;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;010;BIRAČKO MJESTO BR.10 - DONJE PREKRIŽJE;PROSTORIJE DRUŠTVENOG DOMA, DONJE PREKRIŽJE;DONJE PREKRIŽJE 2;114;52;52;52;0;2;0;0;23;3;2;3;19;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;011;BIRAČKO MJESTO BR.11 - JEZERINE;KUĆA LJUBOMIRA JEZERINCA;JEZERINE 1;51;22;22;22;0;1;1;0;11;2;0;2;5;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAŠIĆ;012;BIRAČKO MJESTO BR.12 - KONJARIĆ VRH;PROSTORIJE VATROGANOG DOMA;KONJARIĆ VRH;31;10;10;5;5;0;0;0;1;2;0;2;0;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;001;BARBARIĆ KRAVARSKI;OPĆINSKI DOM;STARA GORA 69;171;91;91;88;3;8;1;0;35;8;2;20;12;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;002;ČAKANEC;KUĆA-SLAVEK PEJAK;ČAKANEC 32;45;23;23;23;0;2;1;0;15;1;0;1;3;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;003;DONJI HRUŠEVEC;OPĆINSKI DOM;DONJI HRUŠEVEC 13;260;148;148;143;5;20;1;0;61;5;2;19;34;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;004;GLADOVEC KRAVARSKI;OPĆINSKI DOM;GLADOVEC KRAVARSKI BB;132;84;84;79;5;5;0;0;30;5;1;3;34;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;005;GORNJI HRUŠEVEC;EKO-ETNO SPORTSKO REKREACIJSKI CENTAR KRAVARŠĆICA;GORNJI HRUŠEVEC BB;216;119;119;113;6;2;2;0;47;10;1;4;44;3
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;006;KRAVARSKO;OPĆINSKI DOM;TRG STJEPANA RADIĆA 16;504;290;290;274;16;38;6;2;101;13;0;42;63;9
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;007;NOVO BRDO;OPĆINSKI DOM;GLAVNA 29;71;42;42;39;3;2;0;0;17;3;0;3;14;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;008;PODVORNICA;OPĆINSKI DOM;PODVORNIČKI VIJENAC 47;134;61;61;53;8;6;2;2;13;2;0;21;7;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;009;PUSTIKE;OPĆINSKI OBJEKT (BIVŠI VOJNI OBJEKT);BARBARIČKA CESTA 85;93;49;49;47;2;5;0;0;16;1;0;13;8;4
01;ZAGREBAČKA ŽUPANIJA;općina;KRAVARSKO;010;ŽITKOVČICA;KUĆA-JOSIP DRVODELIĆ;ŽITKOVČICA 5;34;27;27;25;2;3;0;0;3;0;0;7;10;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;001;BUNJANI;DRUŠTVENI DOM;BUNJANI, MOSLAVAČKA ULICA 71;562;175;175;165;10;23;23;1;38;7;0;35;33;5
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;002;GORNJI PRNJAROVEC;MONTAŽNI OBJEKT (KONTEJNER) NA MJESTU BIVŠEG DRUŠTVENOG DOMA;GORNJI PRNJAROVEC 28;293;153;153;147;6;12;28;1;23;8;1;37;34;3
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;003;REČICA KRIŠKA;DRUŠTVENI DOM;REČICA KRIŠKA, KRIŠKA ULICA 19;265;115;115;112;3;10;2;1;46;6;1;18;26;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;004;RAZLJEV;DRUŠTVENI DOM;RAZLJEV, PEŠČENIĆKA ULICA 2;107;41;41;40;1;1;3;0;17;3;0;8;8;0
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;005;KONŠĆANI;DRUŠTVENI DOM;KONŠĆANI 9;148;71;71;66;5;8;14;0;9;3;0;14;14;4
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;006;DONJI PRNJAROVEC;DRUŠTVENI DOM;DONJI PRNJAROVEC 20;56;27;27;27;0;2;2;0;8;1;0;3;9;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;007;ŠUŠNJARI;DRUŠTVENI DOM;ŠUŠNJARI 74;98;45;45;45;0;3;7;0;11;2;0;12;8;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;008;JOHOVEC;DRUŠTVENI DOM;JOHOVEC 29 A;104;54;54;51;3;3;1;1;12;2;0;12;19;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;009;MALA HRASTILNICA;DRUŠTVENI DOM;MALA HRASTILNICA 29;74;42;42;40;2;0;4;0;11;1;0;9;13;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;010;VELIKA HRASTILNICA;DRUŠTVENI DOM;VELIKA HRASTILNICA 14;121;51;51;49;2;3;3;4;9;2;0;7;20;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;011;ŠIRINEC;DRUŠTVENI DOM;ŠIRINEC 49;213;85;85;81;4;4;12;0;13;5;0;17;28;2
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;012;OKEŠINEC;DRUŠTVENI DOM;OKEŠINEC, ČESMANSKA ULICA130;322;129;129;123;6;7;22;2;18;0;0;41;29;4
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;013;VEZIŠĆE;DRUŠTVENI DOM;VEZIŠĆE 31;216;81;81;79;2;18;13;0;6;3;2;14;22;1
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;014;OBEDIŠĆE;DRUŠTVENI DOM;OBEDIŠĆE, ZAGREBAČKA ULICA 113;501;176;176;165;11;22;21;0;19;9;2;23;63;6
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;015;NOVOSELEC I;VATROGASNI DOM;NOVOSELEC, MOSLAVAČKA ULICA 115;586;243;243;236;7;24;32;2;37;13;5;65;49;9
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;016;NOVOSELEC II;OBJEKT DJEČJEG VRTIĆA U NOVOSELCU;NOVOSELEC, ULICA HRVATSKE MLADEŽI 23 A;566;229;229;221;8;28;20;1;41;11;3;56;51;10
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;017;KRIŽ I;OSNOVNA ŠKOLA MILKE TRNINE;KRIŽ, ŠKOLSKA ULICA 20;601;325;325;308;17;18;53;6;44;23;2;88;66;8
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;018;KRIŽ II;OSNOVNA ŠKOLA MILKE TRNINE;KRIŽ, ŠKOLSKA ULICA 20;435;245;245;231;14;20;24;3;23;13;2;89;47;10
01;ZAGREBAČKA ŽUPANIJA;općina;KRIŽ;019;KRIŽ III;"DOM U DONJEM KRIŽU (""PATROLNICA"")";KRIŽ, MOSLAVAČKA ULICA 2;444;184;184;175;9;20;20;5;29;15;1;35;42;8
01;ZAGREBAČKA ŽUPANIJA;općina;LUKA;001;BIRAČKO MJESTO BROJ 1. LUKA-ŽEJINCI;OSNOVNA ŠKOLA LUKA;LUKA, TRG SVETOG ROKA 3;709;502;501;480;21;47;17;2;151;20;1;41;185;16
01;ZAGREBAČKA ŽUPANIJA;općina;LUKA;002;BIRAČKO MJESTO BROJ 2. KRAJSKA VES-PLUSKA-VADINA;OSNOVNA ŠKOLA LUKA;LUKA, TRG SVETOG ROKA 3;438;302;301;289;12;17;4;0;87;4;2;26;143;6
01;ZAGREBAČKA ŽUPANIJA;općina;MARIJA GORICA;001;KRAJ GORNJI I BIJELA GORICA;DRUŠTVENI DOM STARINA;KRAJ GORNJI, ANTUNA MIHANOVIĆA 40;280;146;146;145;1;3;6;1;61;2;1;21;44;6
01;ZAGREBAČKA ŽUPANIJA;općina;MARIJA GORICA;002;MARIJA GORICA;ZGRADA OPĆINE;MARIJA GORICA, GORIČKA 18/A;549;318;318;303;15;30;10;3;131;12;3;49;61;4
01;ZAGREBAČKA ŽUPANIJA;općina;MARIJA GORICA;003;SVETI KRIŽ;DRUŠTVENI DOM;SVETI KRIŽ, BRDOVEČKA ULICA BB;378;173;173;165;8;19;7;2;47;6;0;37;40;7
01;ZAGREBAČKA ŽUPANIJA;općina;MARIJA GORICA;004;TRSTENIK;DRUŠTVENI DOM;TRSTENIK, ANTE KOVAČIĆA 17;295;117;117;109;8;12;3;2;29;7;0;27;28;1
01;ZAGREBAČKA ŽUPANIJA;općina;MARIJA GORICA;005;KRAJ DONJI;DRUŠTVENI DOM KRAJ DONJI;KRAJ DONJI, DUBRAVIČKA ULICA 130;403;215;215;208;7;11;8;0;73;16;1;46;43;10
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;001;BUKEVJE;VATROGASNO-DRUŠTVENI DOM;BUKEVJE  80;466;236;236;232;4;15;2;3;113;9;5;36;48;1
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;002;DRNEK;VATROGASNI DOM;DRNEK BB;260;109;109;104;5;6;1;2;50;0;1;30;11;3
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;003;VRBOVO POSAVSKO;VATROGASNI DOM;VRBOVO POSAVSKO BB;198;76;76;70;6;10;0;2;30;4;0;6;18;0
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;004;VELEŠEVEC;DRUŠTVENI DOM;VELEŠEVEC 81;416;152;152;148;4;11;1;3;68;6;1;34;20;4
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;005;RUČA;VATROGASNI DOM;RUČA BB;193;95;95;92;3;10;2;1;37;1;0;23;16;2
01;ZAGREBAČKA ŽUPANIJA;općina;ORLE;006;SUŠA;VATROGASNI DOM;SUŠA BB;83;38;38;38;0;1;0;0;22;3;0;5;7;0
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;001;BIRAČKO MJESTO BR.1 - PISAROVINA;ZGRADA OPĆINE;TRG HRVATSKIH VELIKANA 1, PISAROVINA;459;251;251;233;18;20;18;1;68;15;6;61;40;4
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;002;BIRAČKO MJESTO BR.2 - VELIKA JAMNIČKA;KUĆA STJEPANA POLDRUGAČ;VELIKA JAMNIČKA 9 A;170;85;85;82;3;10;3;1;19;1;2;17;25;4
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;003;BIRAČKO MJESTO BR.3 - DVORANCI;KUĆA MARICE BRITVEC;DVORANCI 74;139;63;63;63;0;4;2;0;26;5;0;9;17;0
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;004;BIRAČKO MJESTO BR.4 - BRATINA;DRUŠTVENI DOM BRATINA;BRATINA;607;222;222;209;13;17;16;4;45;12;6;55;44;10
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;005;BIRAČKO MJESTO BR.5-BREGANA PISAROVINSKA;ZGRADA STARE ŠKOLE;BREGANA PISAROVINSKA;285;111;111;104;7;9;3;3;34;3;2;28;20;2
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;006;BIRAČKO MJESTO BR.6 - LIJEVO SREDIČKO;DRUŠTVENI DOM LIJEVO SREDIČKO;LIJEVO SREDIČKO;176;77;77;76;1;14;0;0;22;2;0;19;18;1
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;007;BIRAČKO MJESTO BR.7 - GRADEC POKUPSKI;DRUŠTVENI DOM GRADEC POKUPSKI;GRADEC POKUPSKI;96;58;58;52;6;7;3;1;9;2;0;12;15;3
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;008;BIRAČKO MJESTO BR.8 - SELSKO BRDO;DRUŠTVENI DOM SELSKO BRDO (DVD);SELSKO BRDO;92;42;42;42;0;1;1;0;20;1;0;5;10;4
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;009;BIRAČKO MJESTO BR.9 - LUČELNICA;DRUŠTVENI DOM LUČELNICA;LUČELNICA;237;109;109;107;2;7;4;0;43;4;1;19;28;1
01;ZAGREBAČKA ŽUPANIJA;općina;PISAROVINA;010;BIRAČKO MJESTO BR.10 - DONJA KUPČINA;DRUŠTVENI DOM DONJA KUPČINA;DONJA KUPČINA;786;248;248;235;13;44;4;2;71;11;2;54;38;9
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;001;LUKINIĆ BRDO;DOM KULTURE KRPEČANCI (KONTEJNER);LUKINIĆ BRDO, KRPEČANCI 44;261;168;168;156;12;10;3;4;75;11;0;13;34;6
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;002;STREZOJEVO;DOM KULTURE HOTNJA;HOTNJA, GORNJI KOSI 6;109;91;91;89;2;5;1;1;33;3;0;3;41;2
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;003;ŠESTAK BRDO;POSLOVNI PROSTOR VL. IVAN I IVANA ANTOLOVIĆ;ŠESTAK BRDO 4;126;103;103;100;3;15;3;1;38;7;2;11;17;6
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;004;HOTNJA;DOM KULTURE HOTNJA;GORNJI KOSI 6;197;166;166;155;11;21;0;2;70;2;1;27;30;2
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;005;POKUPSKI GLADOVEC;POMOĆNI OBJEKT VL. MARIJA MEDVED;GLADOVEC POKUPSKI, GLADOVEC 21;153;106;106;104;2;9;0;0;59;1;2;10;19;4
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;006;POKUPSKO;ZGRADA OPĆINE POKUPSKO;TRG PAVLA ŠTOOSA 15;173;139;139;136;3;13;6;0;56;8;2;23;20;8
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;007;POKUPSKO CERJE;POMOĆNI OBJEKT VL. ZDRAVKO SUČEC;CERJE POKUPSKO 29;66;42;42;39;3;0;0;0;21;5;0;3;10;0
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;008;LIJEVI ŠTEFANKI;DOM HRVATSKIH BRANITELJA;LIJEVI ŠTEFANKI, ULICA HRVATSKIH BRANITELJA 28;189;136;136;130;6;15;1;1;52;5;4;29;21;2
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;009;AUGUŠTANOVEC;SJENICA AUGUŠTANOVEC;PUT SV. ILIJE 53A;96;68;68;63;5;3;1;0;23;3;2;8;22;1
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;010;LIJEVI DEGOJ;ZGRADA OPĆINE POKUPSKO;POKUPSKO, TRG PAVLA ŠTOOSA 15;52;20;20;20;0;3;0;0;12;0;0;1;4;0
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;011;OPATIJA;DOM KULTURE OPATIJA;OPATIJA, ŠTIMCI 4;145;93;93;90;3;4;1;0;36;1;0;11;35;2
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;012;ROŽENICA I;DOM KULTURE OPATIJA;OPATIJA, ŠTIMCI 4;105;84;84;81;3;11;0;3;30;2;3;11;17;4
01;ZAGREBAČKA ŽUPANIJA;općina;POKUPSKO;013;ROŽENICA II;DOM KULTURE OPATIJA;OPATIJA, ŠTIMCI 4;118;92;92;89;3;11;0;0;45;3;2;3;20;5
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;001;PRESEKA;ZGRADA OPĆINE;PRESEKA 57;79;43;43;42;1;0;1;0;4;2;1;20;14;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;002;SLATINA;MJESNI DOM;SLATINA BB;89;46;46;45;1;4;0;0;6;0;0;15;20;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;003;KAMENICA;OBITELJSKA KUĆA MARIJA GUDIĆA;KAMENICA 12A;55;26;26;26;0;1;1;0;11;1;0;5;7;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;004;POGANČEC;MJESNI DOM;POGANČEC BB;67;47;47;42;5;1;0;1;8;0;2;18;11;1
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;005;ŠELOVEC;MJESNI DOM;ŠELOVEC BB;125;48;48;46;2;3;0;0;9;1;0;11;22;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;006;VINKOVEC;MJESNI DOM;VINKOVEC BB;142;64;64;64;0;3;1;1;3;1;0;26;29;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;007;KRUŠLJEVEC;OBITELJSKA KUĆA GUČANIN BOŽICE;KRUŠLJEVEC 30;47;31;31;31;0;1;6;0;2;3;0;9;9;1
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;008;GORNJAKI;OBITELJSKA KUĆA HABIJANEC SLAVKA;GORNJAKI 13;36;23;23;22;1;0;0;0;1;0;1;7;13;0
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;009;LEDINA;MJESNI DOM;LEDINA BB;134;63;63;60;3;0;0;0;10;1;2;20;26;1
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;010;KRALJEV VRH-STRMEC;VATROGASNI DOM;KRALJEV VRH 11;84;65;65;62;3;0;0;0;1;2;0;25;32;2
01;ZAGREBAČKA ŽUPANIJA;općina;PRESEKA;011;ŽABNJAK;OBITELJSKA KUĆA BERNARDICE KIŠUR;ŽABNJAK 26;46;18;18;18;0;1;0;0;1;0;0;9;7;0
